time_s,current_A_cm2,charge_C_cm2,T1_C,T2_C,T3_C,T4_C,T5_C,left_plate_C,right_plate_C,V1_V,V2_V,V3_V,V4_V,V5_V,ice1,ice2,ice3,ice4,ice5,q1_W_cm2,q2_W_cm2,q3_W_cm2,q4_W_cm2,q5_W_cm2,mode1,mode2,mode3,mode4,mode5
2.4999999999999947,0.012499999999999973,0.01562499999999998,-28.409301446680615,-28.653577769607296,-28.873419713750536,-28.653568739351158,-28.409244280580964,-29.941217586552483,-29.941215390266734,0.7333225990719852,0.7326648236793057,0.7320531624170875,0.7326648488019156,0.7333227580806979,0.0,0.0,0.0,0.0,0.0,0.49466,0.32,0.25,0.32,0.49468,hold,hold,hold,hold,hold
2.749999999999994,0.013749999999999969,0.01890624999999997,-28.28377622096292,-28.51856109568783,-28.751239816990534,-28.518550653260007,-28.283715216920484,-29.93009730672827,-29.930094713938246,0.727456989941202,0.7268300021362218,0.7261847988684252,0.7268300310896446,0.7274571590515317,0.0,0.0,0.0,0.0,0.0,0.49466,0.32,0.25,0.32,0.49468,hold,hold,hold,hold,hold
2.999999999999993,0.014999999999999965,0.022499999999999964,-28.162446524383654,-28.383965300983533,-28.62779628105926,-28.383953416153503,-28.162381912220297,-29.918200597444525,-29.918197585212084,0.7219612364509345,0.7213749821232057,0.7207007967980654,0.7213750149808319,0.7219614150454606,0.0,0.0,0.0,0.0,0.0,0.49466,0.32,0.25,0.32,0.49468,hold,hold,hold,hold,hold
3.249999999999992,0.01624999999999996,0.026406249999999954,-28.044968259380596,-28.24985410655799,-28.50320354412679,-28.24984075865845,-28.044900249397813,-29.905560890995133,-29.905557438069508,0.7167824896364678,0.7162458017032103,0.7155470269933547,0.7162458385141827,0.7167826771564438,0.0,0.0,0.0,0.0,0.0,0.49466,0.32,0.25,0.32,0.49468,hold,hold,hold,hold,hold
3.499999999999991,0.017499999999999957,0.030624999999999944,-27.931027389682697,-28.1162797246468,-28.377572334036756,-28.116264901283557,-27.93095617454989,-29.892209102910897,-29.89220518958868,0.7118801201504277,0.711400845191902,0.7106816939742332,0.7114008859845066,0.7118803160889247,0.0,0.0,0.0,0.0,0.0,0.49466,0.32,0.25,0.32,0.49468,hold,hold,hold,hold,hold
3.7499999999999902,0.01874999999999995,0.03515624999999994,-27.820337140652185,-27.983284466291963,-28.251009177948873,-27.983268162219105,-27.820262897088583,-29.878173848235235,-29.878169456232257,0.7072223008246877,0.7068074089770824,0.7060719056540911,0.7068074537616651,0.7072225047207502,0.0,0.0,0.0,0.0,0.0,0.49466,0.32,0.25,0.32,0.49468,hold,hold,hold,hold,hold
3.9999999999999893,0.01999999999999995,0.039999999999999925,-27.71263547912531,-27.85090213869816,-28.123616051754453,-27.850884354792953,-27.712558369404746,-29.863481637860644,-29.863476750197464,0.7027836958044535,0.702439376652121,0.701691351764559,0.7024394254237261,0.7027839072380582,0.0,0.0,0.0,0.0,0.0,0.49466,0.32,0.25,0.32,0.49468,hold,hold,hold,hold,hold
4.249999999999993,0.021249999999999963,0.04515624999999991,-27.745789359601446,-27.810939299305147,-28.067454778113557,-27.810920119416778,-27.745715066117782,-29.84854404991856,-29.84853866635561,0.6981656466746444,0.6980242281565042,0.6973215224066927,0.6980242806901396,0.6981658501451459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
4.499999999999993,0.022499999999999964,0.05062499999999983,-27.831544871276492,-27.81194338932403,-28.04318104668829,-27.81192307270703,-27.83147539110189,-29.834293816491595,-29.834287973812167,0.6935934410133104,0.6936862726272944,0.69305345654772,0.6936863282183711,0.6935936311295855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
4.749999999999993,0.023749999999999966,0.05640624999999975,-27.90972902095382,-27.814440019357477,-28.020273512148748,-27.814418800446646,-27.909663929727856,-29.820713174719145,-29.820706908050568,0.6892173357135177,0.6895192453774219,0.6889564198756993,0.6895193033896685,0.689217513692578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
4.999999999999993,0.024999999999999967,0.06249999999999966,-27.980995642757193,-27.81812458585287,-27.998726465540727,-27.81810266931157,-27.980934557693303,-29.807747193919965,-29.807740535347307,0.6850232155308339,0.6855118133932541,0.6850183106636795,0.685511873273426,0.6850233824632072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
5.249999999999993,0.026249999999999964,0.06890624999999957,-28.045936467704905,-27.82273409443127,-27.97851548113985,-27.82271165852802,-28.04587904331885,-29.795345644008563,-29.795338622869195,0.6809990534350059,0.6816544042770423,0.6812289474827893,0.6816544655448965,0.6809992102992216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
5.499999999999993,0.027499999999999965,0.07562499999999947,-28.105087411847848,-27.828041738944307,-27.95960133247013,-27.82801893855256,-28.105033336120556,-29.78346255428133,-29.78345519742902,0.6771345172964571,0.6779388557340272,0.6775796929701771,0.6779389179735616,0.6771346649717144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
5.749999999999993,0.028749999999999967,0.08265624999999936,-28.158934191095994,-27.833852176475602,-27.941933296641253,-27.833829145776036,-28.158883182055206,-29.77205581648144,-29.77204814852402,0.6734206622221302,0.6743581443259046,0.6740631607379802,0.67435820717758,0.6734208014993371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
5.999999999999993,0.029999999999999964,0.08999999999999926,-28.207917338289292,-27.83999740967778,-27.925451932995458,-27.839974264523136,-28.207869140932047,-29.76108682743765,-29.76107887094969,0.6698496870010454,0.670906173077434,0.6706729844192528,0.6709062362314546,0.6698498185925597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
6.249999999999993,0.031249999999999965,0.09765624999999915,-28.25243668924091,-27.846333199042107,-27.91009141043716,-27.846310039095016,-28.252391072798844,-29.75052016709381,-29.75051194280846,0.6664147392376885,0.6675776033990504,0.6674036338203275,0.6675776665893506,0.6664148637858318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
6.499999999999993,0.032499999999999966,0.10562499999999904,-28.292855396836245,-27.85273593753982,-27.89578144799657,-27.852712848150816,-28.292812152306254,-29.740323308213533,-29.740314835194425,0.6631097579530993,0.6643677208112291,0.6642502672504076,0.6643677838102442,0.6631098760377274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
6.749999999999993,0.03374999999999997,0.11390624999999892,-28.3295035253293,-27.859099928597402,-27.882448924346107,-27.8590769825002,-28.32946246327967,-29.730466354452346,-29.73045765024878,0.6599293453706248,0.6612723267579985,0.6612086119656276,0.661272389371986,0.659929457515766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
6.999999999999993,0.03499999999999997,0.1224999999999988,-28.362681271088974,-27.865335015918646,-27.870019204497112,-27.865312274719656,-28.36264221968483,-29.720921803855617,-29.720912884641564,0.656868661688207,0.658287650777877,0.6582748666991577,0.6582877128428309,0.656868768367968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
7.249999999999993,0.03624999999999996,0.1314062499999987,-28.392661850669555,-27.87136452011697,-27.858417225363013,-27.871342035630335,-28.392624653899276,-29.71166433515873,-29.711655215858343,0.653923338141621,0.6554102787216721,0.6554456217142761,0.6554103400996907,0.6539234397854393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
7.499999999999993,0.037499999999999964,0.14062499999999858,-28.419694092419718,-27.87712344293749,-27.847568376110075,-27.87710125835474,-28.41965860851809,-29.702670614555473,-29.70266130895618,0.6510894047599557,0.6526370937386109,0.6527177928871883,0.6526371543147292,0.6510895017572234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
7.749999999999993,0.038749999999999965,0.15015624999999846,-28.444004763773535,-27.882556904732695,-27.8373992043407,-27.88253505568173,-28.443970863808687,-29.693919120849756,-29.693909641703527,0.648363230025398,0.6499652275116105,0.6500885671166656,0.6499652871909466,0.6483633227295742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
7.999999999999993,0.039999999999999966,0.1599999999999983,-28.465800662690157,-27.88761878530164,-27.82783797482014,-27.887597300778793,-28.465768229284635,-29.685389987131032,-29.685380346246518,0.6457414702558711,0.6473920197865587,0.6475553569486223,0.6473920784918166,0.6457415589881788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
8.249999999999993,0.04124999999999997,0.17015624999999815,-28.48527049847098,-27.892270541959192,-27.81881510369209,-27.892249445164936,-28.48523942466457,-29.67706485731341,-29.677055065638456,0.6432210269875179,0.6449149846644701,0.6451157627503276,0.6449150423337049,0.6432211120402063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
8.499999999999993,0.04249999999999997,0.180624999999998,-28.50258658442243,-27.896480182054773,-27.810263488018705,-27.896459491109567,-28.5025567726492,-29.66892675605439,-29.66891682375055,0.6407990109836957,0.6425317824467269,0.6427675411092721,0.6425318390314403,0.6407990926229601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,off,off,off,off,off
